table,column,data_type,nullable,description
legacy_data_table_0524,label,VARCHAR(255),NO,Column 2 of table legacy_data_table_0524 used for migration from legacy system department 5
legacy_data_table_0524,code,VARCHAR(100),NO,Column 3 of table legacy_data_table_0524 used for migration from legacy system department 5
legacy_data_table_0524,status,VARCHAR(30),YES,Column 4 of table legacy_data_table_0524 used for migration from legacy system department 5
legacy_data_table_0524,value_num,DECIMAL(18,4),YES,Column 5 of table legacy_data_table_0524 used for migration from legacy system department 5
legacy_data_table_0524,value_str,TEXT,YES,Column 6 of table legacy_data_table_0524 used for migration from legacy system department 5
legacy_data_table_0524,ref_key,VARCHAR(80),YES,Column 7 of table legacy_data_table_0524 used for migration from legacy system department 5
legacy_data_table_0524,date_val,TIMESTAMP,YES,Column 8 of table legacy_data_table_0524 used for migration from legacy system department 5
legacy_data_table_0524,flag,BOOLEAN,YES,Column 9 of table legacy_data_table_0524 used for migration from legacy system department 5
legacy_data_table_0524,owner,VARCHAR(80),YES,Column 10 of table legacy_data_table_0524 used for migration from legacy system department 5
legacy_data_table_0524,created_at,TIMESTAMP,YES,Column 11 of table legacy_data_table_0524 used for migration from legacy system department 5
legacy_data_table_0524,updated_at,TIMESTAMP,YES,Column 12 of table legacy_data_table_0524 used for migration from legacy system department 5
legacy_data_table_0525,rec_id,VARCHAR(50),NO,Column 1 of table legacy_data_table_0525 used for migration from legacy system department 6
legacy_data_table_0525,label,VARCHAR(255),NO,Column 2 of table legacy_data_table_0525 used for migration from legacy system department 6
legacy_data_table_0525,code,VARCHAR(100),NO,Column 3 of table legacy_data_table_0525 used for migration from legacy system department 6
legacy_data_table_0525,status,VARCHAR(30),YES,Column 4 of table legacy_data_table_0525 used for migration from legacy system department 6
legacy_data_table_0525,value_num,DECIMAL(18,4),YES,Column 5 of table legacy_data_table_0525 used for migration from legacy system department 6
legacy_data_table_0525,value_str,TEXT,YES,Column 6 of table legacy_data_table_0525 used for migration from legacy system department 6
legacy_data_table_0525,ref_key,VARCHAR(80),YES,Column 7 of table legacy_data_table_0525 used for migration from legacy system department 6
legacy_data_table_0525,date_val,TIMESTAMP,YES,Column 8 of table legacy_data_table_0525 used for migration from legacy system department 6
legacy_data_table_0525,flag,BOOLEAN,YES,Column 9 of table legacy_data_table_0525 used for migration from legacy system department 6
legacy_data_table_0525,owner,VARCHAR(80),YES,Column 10 of table legacy_data_table_0525 used for migration from legacy system department 6
legacy_data_table_0525,created_at,TIMESTAMP,YES,Column 11 of table legacy_data_table_0525 used for migration from legacy system department 6
legacy_data_table_0525,updated_at,TIMESTAMP,YES,Column 12 of table legacy_data_table_0525 used for migration from legacy system department 6
legacy_data_table_0526,rec_id,VARCHAR(50),NO,Column 1 of table legacy_data_table_0526 used for migration from legacy system department 7
legacy_data_table_0526,label,VARCHAR(255),NO,Column 2 of table legacy_data_table_0526 used for migration from legacy system department 7
legacy_data_table_0526,code,VARCHAR(100),NO,Column 3 of table legacy_data_table_0526 used for migration from legacy system department 7
legacy_data_table_0526,status,VARCHAR(30),YES,Column 4 of table legacy_data_table_0526 used for migration from legacy system department 7
legacy_data_table_0526,value_num,DECIMAL(18,4),YES,Column 5 of table legacy_data_table_0526 used for migration from legacy system department 7
legacy_data_table_0526,value_str,TEXT,YES,Column 6 of table legacy_data_table_0526 used for migration from legacy system department 7
legacy_data_table_0526,ref_key,VARCHAR(80),YES,Column 7 of table legacy_data_table_0526 used for migration from legacy system department 7
legacy_data_table_0526,date_val,TIMESTAMP,YES,Column 8 of table legacy_data_table_0526 used for migration from legacy system department 7
legacy_data_table_0526,flag,BOOLEAN,YES,Column 9 of table legacy_data_table_0526 used for migration from legacy system department 7
legacy_data_table_0526,owner,VARCHAR(80),YES,Column 10 of table legacy_data_table_0526 used for migration from legacy system department 7
legacy_data_table_0526,created_at,TIMESTAMP,YES,Column 11 of table legacy_data_table_0526 used for migration from legacy system department 7
legacy_data_table_0526,updated_at,TIMESTAMP,YES,Column 12 of table legacy_data_table_0526 used for migration from legacy system department 7
legacy_data_table_0527,rec_id,VARCHAR(50),NO,Column 1 of table legacy_data_table_0527 used for migration from legacy system department 8
legacy_data_table_0527,label,VARCHAR(255),NO,Column 2 of table legacy_data_table_0527 used for migration from legacy system department 8
legacy_data_table_0527,code,VARCHAR(100),NO,Column 3 of table legacy_data_table_0527 used for migration from legacy system department 8
legacy_data_table_0527,status,VARCHAR(30),YES,Column 4 of table legacy_data_table_0527 used for migration from legacy system department 8
legacy_data_table_0527,value_num,DECIMAL(18,4),YES,Column 5 of table legacy_data_table_0527 used for migration from legacy system department 8
legacy_data_table_0527,value_str,TEXT,YES,Column 6 of table legacy_data_table_0527 used for migration from legacy system department 8
legacy_data_table_0527,ref_key,VARCHAR(80),YES,Column 7 of table legacy_data_table_0527 used for migration from legacy system department 8
legacy_data_table_0527,date_val,TIMESTAMP,YES,Column 8 of table legacy_data_table_0527 used for migration from legacy system department 8
legacy_data_table_0527,flag,BOOLEAN,YES,Column 9 of table legacy_data_table_0527 used for migration from legacy system department 8
legacy_data_table_0527,owner,VARCHAR(80),YES,Column 10 of table legacy_data_table_0527 used for migration from legacy system department 8
legacy_data_table_0527,created_at,TIMESTAMP,YES,Column 11 of table legacy_data_table_0527 used for migration from legacy system department 8
legacy_data_table_0527,updated_at,TIMESTAMP,YES,Column 12 of table legacy_data_table_0527 used for migration from legacy system department 8
legacy_data_table_0528,rec_id,VARCHAR(50),NO,Column 1 of table legacy_data_table_0528 used for migration from legacy system department 9
legacy_data_table_0528,label,VARCHAR(255),NO,Column 2 of table legacy_data_table_0528 used for migration from legacy system department 9
legacy_data_table_0528,code,VARCHAR(100),NO,Column 3 of table legacy_data_table_0528 used for migration from legacy system department 9
legacy_data_table_0528,status,VARCHAR(30),YES,Column 4 of table legacy_data_table_0528 used for migration from legacy system department 9
legacy_data_table_0528,value_num,DECIMAL(18,4),YES,Column 5 of table legacy_data_table_0528 used for migration from legacy system department 9
legacy_data_table_0528,value_str,TEXT,YES,Column 6 of table legacy_data_table_0528 used for migration from legacy system department 9
legacy_data_table_0528,ref_key,VARCHAR(80),YES,Column 7 of table legacy_data_table_0528 used for migration from legacy system department 9
legacy_data_table_0528,date_val,TIMESTAMP,YES,Column 8 of table legacy_data_table_0528 used for migration from legacy system department 9
legacy_data_table_0528,flag,BOOLEAN,YES,Column 9 of table legacy_data_table_0528 used for migration from legacy system department 9
legacy_data_table_0528,owner,VARCHAR(80),YES,Column 10 of table legacy_data_table_0528 used for migration from legacy system department 9
legacy_data_table_0528,created_at,TIMESTAMP,YES,Column 11 of table legacy_data_table_0528 used for migration from legacy system department 9
legacy_data_table_0528,updated_at,TIMESTAMP,YES,Column 12 of table legacy_data_table_0528 used for migration from legacy system department 9
legacy_data_table_0529,rec_id,VARCHAR(50),NO,Column 1 of table legacy_data_table_0529 used for migration from legacy system department 10
legacy_data_table_0529,label,VARCHAR(255),NO,Column 2 of table legacy_data_table_0529 used for migration from legacy system department 10
legacy_data_table_0529,code,VARCHAR(100),NO,Column 3 of table legacy_data_table_0529 used for migration from legacy system department 10
legacy_data_table_0529,status,VARCHAR(30),YES,Column 4 of table legacy_data_table_0529 used for migration from legacy system department 10
legacy_data_table_0529,value_num,DECIMAL(18,4),YES,Column 5 of table legacy_data_table_0529 used for migration from legacy system department 10
legacy_data_table_0529,value_str,TEXT,YES,Column 6 of table legacy_data_table_0529 used for migration from legacy system department 10
legacy_data_table_0529,ref_key,VARCHAR(80),YES,Column 7 of table legacy_data_table_0529 used for migration from legacy system department 10
legacy_data_table_0529,date_val,TIMESTAMP,YES,Column 8 of table legacy_data_table_0529 used for migration from legacy system department 10
legacy_data_table_0529,flag,BOOLEAN,YES,Column 9 of table legacy_data_table_0529 used for migration from legacy system department 10
legacy_data_table_0529,owner,VARCHAR(80),YES,Column 10 of table legacy_data_table_0529 used for migration from legacy system department 10
legacy_data_table_0529,created_at,TIMESTAMP,YES,Column 11 of table legacy_data_table_0529 used for migration from legacy system department 10
legacy_data_table_0529,updated_at,TIMESTAMP,YES,Column 12 of table legacy_data_table_0529 used for migration from legacy system department 10
legacy_data_table_0530,rec_id,VARCHAR(50),NO,Column 1 of table legacy_data_table_0530 used for migration from legacy system department 11
legacy_data_table_0530,label,VARCHAR(255),NO,Column 2 of table legacy_data_table_0530 used for migration from legacy system department 11
legacy_data_table_0530,code,VARCHAR(100),NO,Column 3 of table legacy_data_table_0530 used for migration from legacy system department 11
legacy_data_table_0530,status,VARCHAR(30),YES,Column 4 of table legacy_data_table_0530 used for migration from legacy system department 11
legacy_data_table_0530,value_num,DECIMAL(18,4),YES,Column 5 of table legacy_data_table_0530 used for migration from legacy system department 11
legacy_data_table_0530,value_str,TEXT,YES,Column 6 of table legacy_data_table_0530 used for migration from legacy system department 11
legacy_data_table_0530,ref_key,VARCHAR(80),YES,Column 7 of table legacy_data_table_0530 used for migration from legacy system department 11
legacy_data_table_0530,date_val,TIMESTAMP,YES,Column 8 of table legacy_data_table_0530 used for migration from legacy system department 11
legacy_data_table_0530,flag,BOOLEAN,YES,Column 9 of table legacy_data_table_0530 used for migration from legacy system department 11
legacy_data_table_0530,owner,VARCHAR(80),YES,Column 10 of table legacy_data_table_0530 used for migration from legacy system department 11
legacy_data_table_0530,created_at,TIMESTAMP,YES,Column 11 of table legacy_data_table_0530 used for migration from legacy system department 11
legacy_data_table_0530,updated_at,TIMESTAMP,YES,Column 12 of table legacy_data_table_0530 used for migration from legacy system department 11
