table,column,data_type,nullable,description
target_domain_entity_0335,start_time,TIMESTAMPTZ,YES,Target column for domain entity 335 field 8 in modern schema
target_domain_entity_0335,end_time,TIMESTAMPTZ,YES,Target column for domain entity 335 field 9 in modern schema
target_domain_entity_0335,metadata,JSONB,YES,Target column for domain entity 335 field 10 in modern schema
target_domain_entity_0335,created_at,TIMESTAMPTZ,YES,Target column for domain entity 335 field 11 in modern schema
target_domain_entity_0335,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 335 field 12 in modern schema
target_domain_entity_0336,id,UUID,NO,Target column for domain entity 336 field 1 in modern schema
target_domain_entity_0336,name,VARCHAR(255),NO,Target column for domain entity 336 field 2 in modern schema
target_domain_entity_0336,external_ref,VARCHAR(100),NO,Target column for domain entity 336 field 3 in modern schema
target_domain_entity_0336,state,VARCHAR(30),NO,Target column for domain entity 336 field 4 in modern schema
target_domain_entity_0336,amount,BIGINT,YES,Target column for domain entity 336 field 5 in modern schema
target_domain_entity_0336,count,INTEGER,YES,Target column for domain entity 336 field 6 in modern schema
target_domain_entity_0336,parent_ref,UUID,YES,Target column for domain entity 336 field 7 in modern schema
target_domain_entity_0336,start_time,TIMESTAMPTZ,YES,Target column for domain entity 336 field 8 in modern schema
target_domain_entity_0336,end_time,TIMESTAMPTZ,YES,Target column for domain entity 336 field 9 in modern schema
target_domain_entity_0336,metadata,JSONB,YES,Target column for domain entity 336 field 10 in modern schema
target_domain_entity_0336,created_at,TIMESTAMPTZ,YES,Target column for domain entity 336 field 11 in modern schema
target_domain_entity_0336,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 336 field 12 in modern schema
target_domain_entity_0337,id,UUID,NO,Target column for domain entity 337 field 1 in modern schema
target_domain_entity_0337,name,VARCHAR(255),NO,Target column for domain entity 337 field 2 in modern schema
target_domain_entity_0337,external_ref,VARCHAR(100),NO,Target column for domain entity 337 field 3 in modern schema
target_domain_entity_0337,state,VARCHAR(30),NO,Target column for domain entity 337 field 4 in modern schema
target_domain_entity_0337,amount,BIGINT,YES,Target column for domain entity 337 field 5 in modern schema
target_domain_entity_0337,count,INTEGER,YES,Target column for domain entity 337 field 6 in modern schema
target_domain_entity_0337,parent_ref,UUID,YES,Target column for domain entity 337 field 7 in modern schema
target_domain_entity_0337,start_time,TIMESTAMPTZ,YES,Target column for domain entity 337 field 8 in modern schema
target_domain_entity_0337,end_time,TIMESTAMPTZ,YES,Target column for domain entity 337 field 9 in modern schema
target_domain_entity_0337,metadata,JSONB,YES,Target column for domain entity 337 field 10 in modern schema
target_domain_entity_0337,created_at,TIMESTAMPTZ,YES,Target column for domain entity 337 field 11 in modern schema
target_domain_entity_0337,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 337 field 12 in modern schema
target_domain_entity_0338,id,UUID,NO,Target column for domain entity 338 field 1 in modern schema
target_domain_entity_0338,name,VARCHAR(255),NO,Target column for domain entity 338 field 2 in modern schema
target_domain_entity_0338,external_ref,VARCHAR(100),NO,Target column for domain entity 338 field 3 in modern schema
target_domain_entity_0338,state,VARCHAR(30),NO,Target column for domain entity 338 field 4 in modern schema
target_domain_entity_0338,amount,BIGINT,YES,Target column for domain entity 338 field 5 in modern schema
target_domain_entity_0338,count,INTEGER,YES,Target column for domain entity 338 field 6 in modern schema
target_domain_entity_0338,parent_ref,UUID,YES,Target column for domain entity 338 field 7 in modern schema
target_domain_entity_0338,start_time,TIMESTAMPTZ,YES,Target column for domain entity 338 field 8 in modern schema
target_domain_entity_0338,end_time,TIMESTAMPTZ,YES,Target column for domain entity 338 field 9 in modern schema
target_domain_entity_0338,metadata,JSONB,YES,Target column for domain entity 338 field 10 in modern schema
target_domain_entity_0338,created_at,TIMESTAMPTZ,YES,Target column for domain entity 338 field 11 in modern schema
target_domain_entity_0338,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 338 field 12 in modern schema
target_domain_entity_0339,id,UUID,NO,Target column for domain entity 339 field 1 in modern schema
target_domain_entity_0339,name,VARCHAR(255),NO,Target column for domain entity 339 field 2 in modern schema
target_domain_entity_0339,external_ref,VARCHAR(100),NO,Target column for domain entity 339 field 3 in modern schema
target_domain_entity_0339,state,VARCHAR(30),NO,Target column for domain entity 339 field 4 in modern schema
target_domain_entity_0339,amount,BIGINT,YES,Target column for domain entity 339 field 5 in modern schema
target_domain_entity_0339,count,INTEGER,YES,Target column for domain entity 339 field 6 in modern schema
target_domain_entity_0339,parent_ref,UUID,YES,Target column for domain entity 339 field 7 in modern schema
target_domain_entity_0339,start_time,TIMESTAMPTZ,YES,Target column for domain entity 339 field 8 in modern schema
target_domain_entity_0339,end_time,TIMESTAMPTZ,YES,Target column for domain entity 339 field 9 in modern schema
target_domain_entity_0339,metadata,JSONB,YES,Target column for domain entity 339 field 10 in modern schema
target_domain_entity_0339,created_at,TIMESTAMPTZ,YES,Target column for domain entity 339 field 11 in modern schema
target_domain_entity_0339,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 339 field 12 in modern schema
target_domain_entity_0340,id,UUID,NO,Target column for domain entity 340 field 1 in modern schema
target_domain_entity_0340,name,VARCHAR(255),NO,Target column for domain entity 340 field 2 in modern schema
target_domain_entity_0340,external_ref,VARCHAR(100),NO,Target column for domain entity 340 field 3 in modern schema
target_domain_entity_0340,state,VARCHAR(30),NO,Target column for domain entity 340 field 4 in modern schema
target_domain_entity_0340,amount,BIGINT,YES,Target column for domain entity 340 field 5 in modern schema
target_domain_entity_0340,count,INTEGER,YES,Target column for domain entity 340 field 6 in modern schema
target_domain_entity_0340,parent_ref,UUID,YES,Target column for domain entity 340 field 7 in modern schema
target_domain_entity_0340,start_time,TIMESTAMPTZ,YES,Target column for domain entity 340 field 8 in modern schema
target_domain_entity_0340,end_time,TIMESTAMPTZ,YES,Target column for domain entity 340 field 9 in modern schema
target_domain_entity_0340,metadata,JSONB,YES,Target column for domain entity 340 field 10 in modern schema
target_domain_entity_0340,created_at,TIMESTAMPTZ,YES,Target column for domain entity 340 field 11 in modern schema
target_domain_entity_0340,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 340 field 12 in modern schema
target_domain_entity_0341,id,UUID,NO,Target column for domain entity 341 field 1 in modern schema
target_domain_entity_0341,name,VARCHAR(255),NO,Target column for domain entity 341 field 2 in modern schema
target_domain_entity_0341,external_ref,VARCHAR(100),NO,Target column for domain entity 341 field 3 in modern schema
target_domain_entity_0341,state,VARCHAR(30),NO,Target column for domain entity 341 field 4 in modern schema
target_domain_entity_0341,amount,BIGINT,YES,Target column for domain entity 341 field 5 in modern schema
target_domain_entity_0341,count,INTEGER,YES,Target column for domain entity 341 field 6 in modern schema
target_domain_entity_0341,parent_ref,UUID,YES,Target column for domain entity 341 field 7 in modern schema
target_domain_entity_0341,start_time,TIMESTAMPTZ,YES,Target column for domain entity 341 field 8 in modern schema
target_domain_entity_0341,end_time,TIMESTAMPTZ,YES,Target column for domain entity 341 field 9 in modern schema
target_domain_entity_0341,metadata,JSONB,YES,Target column for domain entity 341 field 10 in modern schema
target_domain_entity_0341,created_at,TIMESTAMPTZ,YES,Target column for domain entity 341 field 11 in modern schema
target_domain_entity_0341,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 341 field 12 in modern schema
target_domain_entity_0342,id,UUID,NO,Target column for domain entity 342 field 1 in modern schema
target_domain_entity_0342,name,VARCHAR(255),NO,Target column for domain entity 342 field 2 in modern schema
target_domain_entity_0342,external_ref,VARCHAR(100),NO,Target column for domain entity 342 field 3 in modern schema
target_domain_entity_0342,state,VARCHAR(30),NO,Target column for domain entity 342 field 4 in modern schema
target_domain_entity_0342,amount,BIGINT,YES,Target column for domain entity 342 field 5 in modern schema
target_domain_entity_0342,count,INTEGER,YES,Target column for domain entity 342 field 6 in modern schema
target_domain_entity_0342,parent_ref,UUID,YES,Target column for domain entity 342 field 7 in modern schema
target_domain_entity_0342,start_time,TIMESTAMPTZ,YES,Target column for domain entity 342 field 8 in modern schema
target_domain_entity_0342,end_time,TIMESTAMPTZ,YES,Target column for domain entity 342 field 9 in modern schema
target_domain_entity_0342,metadata,JSONB,YES,Target column for domain entity 342 field 10 in modern schema
target_domain_entity_0342,created_at,TIMESTAMPTZ,YES,Target column for domain entity 342 field 11 in modern schema
target_domain_entity_0342,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 342 field 12 in modern schema
target_domain_entity_0343,id,UUID,NO,Target column for domain entity 343 field 1 in modern schema
target_domain_entity_0343,name,VARCHAR(255),NO,Target column for domain entity 343 field 2 in modern schema
target_domain_entity_0343,external_ref,VARCHAR(100),NO,Target column for domain entity 343 field 3 in modern schema
target_domain_entity_0343,state,VARCHAR(30),NO,Target column for domain entity 343 field 4 in modern schema
target_domain_entity_0343,amount,BIGINT,YES,Target column for domain entity 343 field 5 in modern schema
target_domain_entity_0343,count,INTEGER,YES,Target column for domain entity 343 field 6 in modern schema
target_domain_entity_0343,parent_ref,UUID,YES,Target column for domain entity 343 field 7 in modern schema
target_domain_entity_0343,start_time,TIMESTAMPTZ,YES,Target column for domain entity 343 field 8 in modern schema
target_domain_entity_0343,end_time,TIMESTAMPTZ,YES,Target column for domain entity 343 field 9 in modern schema
target_domain_entity_0343,metadata,JSONB,YES,Target column for domain entity 343 field 10 in modern schema
target_domain_entity_0343,created_at,TIMESTAMPTZ,YES,Target column for domain entity 343 field 11 in modern schema
target_domain_entity_0343,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 343 field 12 in modern schema
target_domain_entity_0344,id,UUID,NO,Target column for domain entity 344 field 1 in modern schema
target_domain_entity_0344,name,VARCHAR(255),NO,Target column for domain entity 344 field 2 in modern schema
target_domain_entity_0344,external_ref,VARCHAR(100),NO,Target column for domain entity 344 field 3 in modern schema
target_domain_entity_0344,state,VARCHAR(30),NO,Target column for domain entity 344 field 4 in modern schema
target_domain_entity_0344,amount,BIGINT,YES,Target column for domain entity 344 field 5 in modern schema
target_domain_entity_0344,count,INTEGER,YES,Target column for domain entity 344 field 6 in modern schema
target_domain_entity_0344,parent_ref,UUID,YES,Target column for domain entity 344 field 7 in modern schema
target_domain_entity_0344,start_time,TIMESTAMPTZ,YES,Target column for domain entity 344 field 8 in modern schema
target_domain_entity_0344,end_time,TIMESTAMPTZ,YES,Target column for domain entity 344 field 9 in modern schema
target_domain_entity_0344,metadata,JSONB,YES,Target column for domain entity 344 field 10 in modern schema
target_domain_entity_0344,created_at,TIMESTAMPTZ,YES,Target column for domain entity 344 field 11 in modern schema
target_domain_entity_0344,updated_at,TIMESTAMPTZ,YES,Target column for domain entity 344 field 12 in modern schema
target_domain_entity_0345,id,UUID,NO,Target column for domain entity 345 field 1 in modern schema
target_domain_entity_0345,name,VARCHAR(255),NO,Target column for domain entity 345 field 2 in modern schema
